gridSize,blue,red,flag,instructionCount
28,13,6,A,95159139
28,13,7,A,101538809
28,13,8,A,108776248
28,13,9,A,111554888
28,13,10,A,120593862
28,13,11,A,131930850
28,13,12,A,141773279
28,13,13,A,143806511
28,13,14,A,153497477
28,13,15,A,164418846
28,13,16,A,171702108
28,13,17,A,179484066
28,13,18,A,192002268
28,13,19,A,204024700
28,13,20,A,226940489
28,13,21,A,237256809
28,13,22,A,257991787
28,13,23,A,242722984
28,13,24,A,254618326
28,13,25,A,261176875
28,13,26,A,255248292
28,13,27,A,282722416
28,13,28,A,298797258
28,14,1,A,87100400
28,14,2,A,89154342
28,14,3,A,92741198
28,14,4,A,95189827
28,14,5,A,99864015
28,14,6,A,106139176
28,14,7,A,112805272
28,14,8,A,120066265
28,14,9,A,122954718
28,14,10,A,132217103
28,14,11,A,143627579
28,14,12,A,154015039
28,14,13,A,156392540
28,14,14,A,164384377
28,14,15,A,174483777
28,14,16,A,180868274
28,14,17,A,188219173
28,14,18,A,200748953
28,14,19,A,213083312
28,14,20,A,235851972
28,14,21,A,246168759
28,14,22,A,267700158
28,14,23,A,250879412
28,14,24,A,263226865
28,14,25,A,268637380
28,14,26,A,262287996
28,14,27,A,289636374
28,14,28,A,306070496
28,15,1,A,91213934
28,15,2,A,93251097
28,15,3,A,96758501
28,15,4,A,99229642
28,15,5,A,103801536
28,15,6,A,109971273
28,15,7,A,116340170
28,15,8,A,123569775
28,15,9,A,126316616
28,15,10,A,135380803
28,15,11,A,146713731
28,15,12,A,156549057
28,15,13,A,158595727
28,15,14,A,168278186
28,15,15,A,179158070
28,15,16,A,187134735
28,15,17,A,194478836
28,15,18,A,206989972
28,15,19,A,219419683
28,15,20,A,242219047
28,15,21,A,252557686
28,15,22,A,272560136
28,15,23,A,257076842
28,15,24,A,269769053
28,15,25,A,274696781
28,15,26,A,268142857
28,15,27,A,295585343
28,15,28,A,312171923
28,16,1,A,100764606
28,16,2,A,102802449
28,16,3,A,106306859
28,16,4,A,108784987
28,16,5,A,113348236
28,16,6,A,119529477
28,16,7,A,125896576
28,16,8,A,133131684
28,16,9,A,135885734
28,16,10,A,144934866
28,16,11,A,156290165
28,16,12,A,166108001
28,16,13,A,168143390
28,16,14,A,177832349
28,16,15,A,188650312
28,16,16,A,194345427
28,16,17,A,200991266
28,16,18,A,213498926
28,16,19,A,226650951
28,16,20,A,249055953
28,16,21,A,259402903
28,16,22,A,282012005
28,16,23,A,263599158
28,16,24,A,276556991
28,16,25,A,281052293
28,16,26,A,274299589
28,16,27,A,301675609
28,16,28,A,318682649
28,17,1,A,110195161
28,17,2,A,112246080
28,17,3,A,115833169
28,17,4,A,118285059
28,17,5,A,122959224
28,17,6,A,129239361
28,17,7,A,135915557
28,17,8,A,143167613
28,17,9,A,146075435
28,17,10,A,155342103
28,17,11,A,166714666
28,17,12,A,177094895
28,17,13,A,179463762
28,17,14,A,187490939
28,17,15,A,197558833
28,17,16,A,203230318
28,17,17,A,209184019
28,17,18,A,221694511
28,17,19,A,235515379
28,17,20,A,257525633
28,17,21,A,267810187
28,17,22,A,290883248
28,17,23,A,271248737
28,17,24,A,284947334
28,17,25,A,289044298
28,17,26,A,282160444
28,17,27,A,309425771
28,17,28,A,326410580
28,18,1,A,117346382
28,18,2,A,119360678
28,18,3,A,122778541
28,18,4,A,125316749
28,18,5,A,129732018
28,18,6,A,135781308
28,18,7,A,141956034
28,18,8,A,149264188
28,18,9,A,151611550
28,18,10,A,160481693
28,18,11,A,171561983
28,18,12,A,180860821
28,18,13,A,182820520
28,18,14,A,192549532
28,18,15,A,204985099
28,18,16,A,213107388
28,18,17,A,221043845
28,18,18,A,233494245
28,18,19,A,245281683
28,18,20,A,268969597
28,18,21,A,279260048
28,18,22,A,293497119
28,18,23,A,282805982
28,18,24,A,296234520
28,18,25,A,299790253
28,18,26,A,292367403
28,18,27,A,319690242
28,18,28,A,337068434
28,19,1,A,133938267
28,19,2,A,135988698
28,19,3,A,139574247
28,19,4,A,142021801
28,19,5,A,146697485
28,19,6,A,152976195
28,19,7,A,159630932
28,19,8,A,166882501
28,19,9,A,169771845
28,19,10,A,179025028
28,19,11,A,190392978
28,19,12,A,200816534
28,19,13,A,203164663
28,19,14,A,211199271
28,19,15,A,220836522
28,19,16,A,225622812
28,19,17,A,231046965
28,19,18,A,243522148
28,19,19,A,257823277
28,19,20,A,279531210
28,19,21,A,289645643
28,19,22,A,313755506
28,19,23,A,292215515
28,19,24,A,306741935
28,19,25,A,308928012
28,19,26,A,301788640
28,19,27,A,329036856
28,19,28,A,346313445
28,20,1,A,140897177
28,20,2,A,142955043
28,20,3,A,146542372
28,20,4,A,148983137
28,20,5,A,153662673
28,20,6,A,159939235
28,20,7,A,166596481
28,20,8,A,173863026
28,20,9,A,176753076
28,20,10,A,186003954
28,20,11,A,197373236
28,20,12,A,207775460
28,20,13,A,210159351
28,20,14,A,218179744
28,20,15,A,227102907
28,20,16,A,231792727
28,20,17,A,236479308
28,20,18,A,249005806
28,20,19,A,263982450
28,20,20,A,285273894
28,20,21,A,295597539
28,20,22,A,320107997
28,20,23,A,297296102
28,20,24,A,312399398
28,20,25,A,313102969
28,20,26,A,305193962
28,20,27,A,332388722
28,20,28,A,350253922
28,21,1,A,156420207
28,21,2,A,158409085
28,21,3,A,161750688
28,21,4,A,164269191
28,21,5,A,168599420
28,21,6,A,174378807
28,21,7,A,180261213
28,21,8,A,187647363
28,21,9,A,189874975
28,21,10,A,198324910
28,21,11,A,209474739
28,21,12,A,217785780
28,21,13,A,220614439
28,21,14,A,229625892
28,21,15,A,242104489
28,21,16,A,250055839
28,21,17,A,260624476
28,21,18,A,272960249
28,21,19,A,282088045
28,21,20,A,308504811
28,21,21,A,318687597
28,21,22,A,325148590
28,21,23,A,321176875
28,21,24,A,335375590
28,21,25,A,336723096
28,21,26,A,328585444
28,21,27,A,355594459
28,21,28,A,373854853
28,22,1,A,167584215
28,22,2,A,169598249
28,22,3,A,172995596
28,22,4,A,175502802
28,22,5,A,179915231
28,22,6,A,185931319
28,22,7,A,192038169
28,22,8,A,199280560
28,22,9,A,201570088
28,22,10,A,210394414
28,22,11,A,221475587
28,22,12,A,230833928
28,22,13,A,232718070
28,22,14,A,242457034
28,22,15,A,254719374
28,22,16,A,262849309
28,22,17,A,266427798
28,22,18,A,278780883
28,22,19,A,294741648
28,22,20,A,315611486
28,22,21,A,325906444
28,22,22,A,342510302
28,22,23,A,326738185
28,22,24,A,342343066
28,22,25,A,342527823
28,22,26,A,334711074
28,22,27,A,361858055
28,22,28,A,379876694
28,23,1,A,182724703
28,23,2,A,184740064
28,23,3,A,188136578
28,23,4,A,190654995
28,23,5,A,195058268
28,23,6,A,201071401
28,23,7,A,207184400
28,23,8,A,214479860
28,23,9,A,216771217
28,23,10,A,225625914
28,23,11,A,236658969
28,23,12,A,245960015
28,23,13,A,247932565
28,23,14,A,257581916
28,23,15,A,269763948
28,23,16,A,277855713
28,23,17,A,280672494
28,23,18,A,293051598
28,23,19,A,309794528
28,23,20,A,330203566
28,23,21,A,340301429
28,23,22,A,357523884
28,23,23,A,340199473
28,23,24,A,356779761
28,23,25,A,354764781
28,23,26,A,346024477
28,23,27,A,373231464
28,23,28,A,391768532
28,24,1,A,188961024
28,24,2,A,190952903
28,24,3,A,194234094
28,24,4,A,196683428
28,24,5,A,201010715
28,24,6,A,206534584
28,24,7,A,212170031
28,24,8,A,219512036
28,24,9,A,221730099
28,24,10,A,229900794
28,24,11,A,240887286
28,24,12,A,248428888
28,24,13,A,251653853
28,24,14,A,260401477
28,24,15,A,272303072
28,24,16,A,280420306
28,24,17,A,295511134
28,24,18,A,307769974
28,24,19,A,311657577
28,24,20,A,334073974
28,24,21,A,348913421
28,24,22,A,352360177
28,24,23,A,355526453
28,24,24,A,363915735
28,24,25,A,370416646
28,24,26,A,361605275
28,24,27,A,388488614
28,24,28,A,407386175
28,25,1,A,190518482
28,25,2,A,192513039
28,25,3,A,195616035
28,25,4,A,198056148
28,25,5,A,202188595
28,25,6,A,207420387
28,25,7,A,212626103
28,25,8,A,219720879
28,25,9,A,221737325
28,25,10,A,229735994
28,25,11,A,240310876
28,25,12,A,247040590
28,25,13,A,250432843
28,25,14,A,258220672
28,25,15,A,268904948
28,25,16,A,277161137
28,25,17,A,292053481
28,25,18,A,304141492
28,25,19,A,306986674
28,25,20,A,325234013
28,25,21,A,341803248
28,25,22,A,345534932
28,25,23,A,357243832
28,25,24,A,355491051
28,25,25,A,379346154
28,25,26,A,370687415
28,25,27,A,397684499
28,25,28,A,416524611
28,26,1,A,209339963
28,26,2,A,211330952
28,26,3,A,214419233
28,26,4,A,216848504
28,26,5,A,220971208
28,26,6,A,226200958
28,26,7,A,231422072
28,26,8,A,238519396
28,26,9,A,240519397
28,26,10,A,248545548
28,26,11,A,258959895
28,26,12,A,265635265
28,26,13,A,269165306
28,26,14,A,276859645
28,26,15,A,287615757
28,26,16,A,296040639
28,26,17,A,310838565
28,26,18,A,322852043
28,26,19,A,325745269
28,26,20,A,343878564
28,26,21,A,360529488
28,26,22,A,364459315
28,26,23,A,375879204
28,26,24,A,373975909
28,26,25,A,397911438
28,26,26,A,389081612
28,26,27,A,415839748
28,26,28,A,435122042
28,27,1,A,236479854
28,27,2,A,238499987
28,27,3,A,241878042
28,27,4,A,244379592
28,27,5,A,248780159
28,27,6,A,254747080
28,27,7,A,260877035
28,27,8,A,268064169
28,27,9,A,270213435
28,27,10,A,279152338
28,27,11,A,289935554
28,27,12,A,299475645
28,27,13,A,301264493
28,27,14,A,311119991
28,27,15,A,323283882
28,27,16,A,331268726
28,27,17,A,333207985
28,27,18,A,345438845
28,27,19,A,362820805
28,27,20,A,383691884
28,27,21,A,393616293
28,27,22,A,410180546
28,27,23,A,390651263
28,27,24,A,409505193
28,27,25,A,403158308
28,27,26,A,394211751
28,27,27,A,421094505
28,27,28,A,440459389
28,28,1,A,236442092
28,28,2,A,238450989
28,28,3,A,241756356
28,28,4,A,244270237
28,28,5,A,248595102
28,28,6,A,254358513
28,28,7,A,260188074
28,28,8,A,267439738
28,28,9,A,269615964
28,28,10,A,278066967
28,28,11,A,288800647
28,28,12,A,297235164
28,28,13,A,300046277
28,28,14,A,309102235
28,28,15,A,321380647
28,28,16,A,329109982
28,28,17,A,338976096
28,28,18,A,351153246
28,28,19,A,360963441
28,28,20,A,386913532
28,28,21,A,396908388
28,28,22,A,403279320
28,28,23,A,396615837
28,28,24,A,412872425
28,28,25,A,409232846
28,28,26,A,398141935
28,28,27,A,424451389
28,28,28,A,446119665
29,1,1,A,3027877
29,1,2,A,5461700
29,1,3,A,11323111
29,1,4,A,12936899
29,1,5,A,20641854
29,1,6,A,26781429
29,1,7,A,33290855
29,1,8,A,40176983
29,1,9,A,50426422
29,1,10,A,60193073
29,1,11,A,67666795
29,1,12,A,77986028
29,1,13,A,91073872
29,1,14,A,97902191
29,1,15,A,106358804
29,1,16,A,115621482
29,1,17,A,127866653
29,1,18,A,147789404
29,1,19,A,166051197
29,1,20,A,164333109
29,1,21,A,182934733
29,1,22,A,207233755
29,1,23,A,213731907
29,1,24,A,234584997
29,1,25,A,216976886
29,1,26,A,244152886
29,1,27,A,262760923
29,1,28,A,253173813
29,1,29,A,270827917
29,2,1,A,4504275
29,2,2,A,7008417
29,2,3,A,12408644
29,2,4,A,14453461
29,2,5,A,22096080
29,2,6,A,28215363
29,2,7,A,34726150
29,2,8,A,41611182
29,2,9,A,51840031
29,2,10,A,61623792
29,2,11,A,69078708
29,2,12,A,79363068
29,2,13,A,92485979
29,2,14,A,99288578
29,2,15,A,107768599
29,2,16,A,117000600
29,2,17,A,129216144
29,2,18,A,149148923
29,2,19,A,167440304
29,2,20,A,165708061
29,2,21,A,184286559
29,2,22,A,208652434
29,2,23,A,215118047
29,2,24,A,235952922
29,2,25,A,218304401
29,2,26,A,245507681
29,2,27,A,264090936
29,2,28,A,254491252
29,2,29,A,272124800
29,3,1,A,8468835
29,3,2,A,10908738
29,3,3,A,16715737
29,3,4,A,18114395
29,3,5,A,25670672
29,3,6,A,31609485
29,3,7,A,38177701
29,3,8,A,45005241
29,3,9,A,55081338
29,3,10,A,64925602
29,3,11,A,72251415
29,3,12,A,82486610
29,3,13,A,95724628
29,3,14,A,102417173
29,3,15,A,110949756
29,3,16,A,120132138
29,3,17,A,132298161
29,3,18,A,152209402
29,3,19,A,170551312
29,3,20,A,168812244
29,3,21,A,187342384
29,3,22,A,211861040
29,3,23,A,218187016
29,3,24,A,238972549
29,3,25,A,221156743
29,3,26,A,248459157
29,3,27,A,267051669
29,3,28,A,257262095
29,3,29,A,274852624
29,4,1,A,12198257
29,4,2,A,14670498
29,4,3,A,19382800
29,4,4,A,22161238
29,4,5,A,29701774
29,4,6,A,35623679
29,4,7,A,42201018
29,4,8,A,49020856
29,4,9,A,59009666
29,4,10,A,68891742
29,4,11,A,76165639
29,4,12,A,86239067
29,4,13,A,99650304
29,4,14,A,106176749
29,4,15,A,114860247
29,4,16,A,123887213
29,4,17,A,135966087
29,4,18,A,155884899
29,4,19,A,174287550
29,4,20,A,172550987
29,4,21,A,190998299
29,4,22,A,215766786
29,4,23,A,221927088
29,4,24,A,242615694
29,4,25,A,224725686
29,4,26,A,252088118
29,4,27,A,270648661
29,4,28,A,260693754
29,4,29,A,278287575
29,5,1,A,15187331
29,5,2,A,17585445
29,5,3,A,21663832
29,5,4,A,24564883
29,5,5,A,31570539
29,5,6,A,38988702
29,5,7,A,44713459
29,5,8,A,52444191
29,5,9,A,62337233
29,5,10,A,72343295
29,5,11,A,79421678
29,5,12,A,89456592
29,5,13,A,102953610
29,5,14,A,109364809
29,5,15,A,118100091
29,5,16,A,127085105
29,5,17,A,139161069
29,5,18,A,159075384
29,5,19,A,177490534
29,5,20,A,175738350
29,5,21,A,194167794
29,5,22,A,219065735
29,5,23,A,225118471
29,5,24,A,245801515
29,5,25,A,227888078
29,5,26,A,255213583
29,5,27,A,273769319
29,5,28,A,263820954
29,5,29,A,281325211
29,6,1,A,22088149
29,6,2,A,24486263
29,6,3,A,28564650
29,6,4,A,31465701
29,6,5,A,38471357
29,6,6,A,45889096
29,6,7,A,51614277
29,6,8,A,59345009
29,6,9,A,69101594
29,6,10,A,79247283
29,6,11,A,86032184
29,6,12,A,95813750
29,6,13,A,109689620
29,6,14,A,115716285
29,6,15,A,124679748
29,6,16,A,133432343
29,6,17,A,145436657
29,6,18,A,165351175
29,6,19,A,183817945
29,6,20,A,182076875
29,6,21,A,200414847
29,6,22,A,225742268
29,6,23,A,231422500
29,6,24,A,252056495
29,6,25,A,233891463
29,6,26,A,261344873
29,6,27,A,279878331
29,6,28,A,269461019
29,6,29,A,286692212
29,7,1,A,26409482
29,7,2,A,28774475
29,7,3,A,32702269
29,7,4,A,35550893
29,7,5,A,42302864
29,7,6,A,49050855
29,7,7,A,54910445
29,7,8,A,62270180
29,7,9,A,73878841
29,7,10,A,82895515
29,7,11,A,91123247
29,7,12,A,100600384
29,7,13,A,114457369
29,7,14,A,120504659
29,7,15,A,129751303
29,7,16,A,138228317
29,7,17,A,149976566
29,7,18,A,169895120
29,7,19,A,188610079
29,7,20,A,186862728
29,7,21,A,204909544
29,7,22,A,230429549
29,7,23,A,236186132
29,7,24,A,256535983
29,7,25,A,238301741
29,7,26,A,265779581
29,7,27,A,284276381
29,7,28,A,273656618
29,7,29,A,290902870
29,8,1,A,33248317
29,8,2,A,35589924
29,8,3,A,39451124
29,8,4,A,42321982
29,8,5,A,48920175
29,8,6,A,55378684
29,8,7,A,61265715
29,8,8,A,68348137
29,8,9,A,80467465
29,8,10,A,86681798
29,8,11,A,97970709
29,8,12,A,107350352
29,8,13,A,121087207
29,8,14,A,127219315
29,8,15,A,136578672
29,8,16,A,144925300
29,8,17,A,156670322
29,8,18,A,176566059
29,8,19,A,195286242
29,8,20,A,193545752
29,8,21,A,211548334
29,8,22,A,235885374
29,8,23,A,242793169
29,8,24,A,263166432
29,8,25,A,244635394
29,8,26,A,272242599
29,8,27,A,290733297
29,8,28,A,279868887
29,8,29,A,297046369
29,9,1,A,41812269
29,9,2,A,44132337
29,9,3,A,47918531
29,9,4,A,50806982
29,9,5,A,57156960
29,9,6,A,63481611
29,9,7,A,69347928
29,9,8,A,76225516
29,9,9,A,88109871
29,9,10,A,94057924
29,9,11,A,105709379
29,9,12,A,116402822
29,9,13,A,127692615
29,9,14,A,136261463
29,9,15,A,143657068
29,9,16,A,153985732
29,9,17,A,165405848
29,9,18,A,185315736
29,9,19,A,204329821
29,9,20,A,202571114
29,9,21,A,220240257
29,9,22,A,235638386
29,9,23,A,251784606
29,9,24,A,271792857
29,9,25,A,253011678
29,9,26,A,280625910
29,9,27,A,299078625
29,9,28,A,287716372
29,9,29,A,304712377
29,10,1,A,54026239
29,10,2,A,56325942
29,10,3,A,60029653
29,10,4,A,62920093
29,10,5,A,69127208
29,10,6,A,75344763
29,10,7,A,81158827
29,10,8,A,87877654
29,10,9,A,99111007
29,10,10,A,105132630
29,10,11,A,114932593
29,10,12,A,128934979
29,10,13,A,137857188
29,10,14,A,148761013
29,10,15,A,153488706
29,10,16,A,166430742
29,10,17,A,177985215
29,10,18,A,197845803
29,10,19,A,216731950
29,10,20,A,214953757
29,10,21,A,232725212
29,10,22,A,242748733
29,10,23,A,264200828
29,10,24,A,284211369
29,10,25,A,264443721
29,10,26,A,292609120
29,10,27,A,310983942
29,10,28,A,298453511
29,10,29,A,314947990
29,11,1,A,57555470
29,11,2,A,59856708
29,11,3,A,63385047
29,11,4,A,66341583
29,11,5,A,72179147
29,11,6,A,77973015
29,11,7,A,83661796
29,11,8,A,90037736
29,11,9,A,100493737
29,11,10,A,106948905
29,11,11,A,115431207
29,11,12,A,129866374
29,11,13,A,137856370
29,11,14,A,146890294
29,11,15,A,152336486
29,11,16,A,166552756
29,11,17,A,179934049
29,11,18,A,196920528
29,11,19,A,214520106
29,11,20,A,214638675
29,11,21,A,233535428
29,11,22,A,237069121
29,11,23,A,257951714
29,11,24,A,285470965
29,11,25,A,270476846
29,11,26,A,298125045
29,11,27,A,316533513
29,11,28,A,304003268
29,11,29,A,320429990
29,12,1,A,70869515
29,12,2,A,73167955
29,12,3,A,76698071
29,12,4,A,79649034
29,12,5,A,85483998
29,12,6,A,91271502
29,12,7,A,96955556
29,12,8,A,103311781
29,12,9,A,113784182
29,12,10,A,120213770
29,12,11,A,128660765
29,12,12,A,143119393
29,12,13,A,151088692
29,12,14,A,160163047
29,12,15,A,165562561
29,12,16,A,179741996
29,12,17,A,193160681
29,12,18,A,210152245
29,12,19,A,227686946
29,12,20,A,227856653
29,12,21,A,246689620
29,12,22,A,250239676
29,12,23,A,271062506
29,12,24,A,298435607
29,12,25,A,283152060
29,12,26,A,311074213
29,12,27,A,329517195
29,12,28,A,315461027
29,12,29,A,331193083
29,13,1,A,86851946
29,13,2,A,89142480
29,13,3,A,92672363
29,13,4,A,95611261
29,13,5,A,101446224
29,13,6,A,107228237
29,13,7,A,112899482
29,13,8,A,119215415
29,13,9,A,129660131
29,13,10,A,136116951
29,13,11,A,144547554
29,13,12,A,158923222
29,13,13,A,166942204
29,13,14,A,175952383
29,13,15,A,181420493
29,13,16,A,195601814
29,13,17,A,208975556
29,13,18,A,225941105
29,13,19,A,243495252
29,13,20,A,243565484
29,13,21,A,262351567
29,13,22,A,265955424
29,13,23,A,286800656
29,13,24,A,314226248
29,13,25,A,297658231
29,13,26,A,326826715
29,13,27,A,345270651
29,13,28,A,328315177
29,13,29,A,343400789
29,14,1,A,94330112
29,14,2,A,96621449
29,14,3,A,100315022
29,14,4,A,103201527
29,14,5,A,109403723
29,14,6,A,115614515
29,14,7,A,121409947
29,14,8,A,128054162
29,14,9,A,139254868
29,14,10,A,145295617
29,14,11,A,155070968
29,14,12,A,168967135
29,14,13,A,177916551
29,14,14,A,188790542
29,14,15,A,193587924
29,14,16,A,206462379
29,14,17,A,217594980
29,14,18,A,237503396
29,14,19,A,256650913
29,14,20,A,254825272
29,14,21,A,272194282
29,14,22,A,282558422
29,14,23,A,303950581
29,14,24,A,323430377
29,14,25,A,301243724
29,14,26,A,330576137
29,14,27,A,348961088
29,14,28,A,333189386
29,14,29,A,348837054
29,15,1,A,106792047
29,15,2,A,109081806
29,15,3,A,112661231
29,15,4,A,115599173
29,15,5,A,121595308
29,15,6,A,127524905
29,15,7,A,133233383
29,15,8,A,139836193
29,15,9,A,150557558
29,15,10,A,156866301
29,15,11,A,165723164
29,15,12,A,180426070
29,15,13,A,188396899
29,15,14,A,199795826
29,15,15,A,203318769
29,15,16,A,218089492
29,15,17,A,230956410
29,15,18,A,250837662
29,15,19,A,268126574
29,15,20,A,266383489
29,15,21,A,285448846
29,15,22,A,290088961
29,15,23,A,311864804
29,15,24,A,336651199
29,15,25,A,313660201
29,15,26,A,343488823
29,15,27,A,361814074
29,15,28,A,344611992
29,15,29,A,359922995
29,16,1,A,118918840
29,16,2,A,121202385
29,16,3,A,124708872
29,16,4,A,127638262
29,16,5,A,133474525
29,16,6,A,139217708
29,16,7,A,144886904
29,16,8,A,151172662
29,16,9,A,161583120
29,16,10,A,168020095
29,16,11,A,176405857
29,16,12,A,190763372
29,16,13,A,198718017
29,16,14,A,207709445
29,16,15,A,213221461
29,16,16,A,227360915
29,16,17,A,240650189
29,16,18,A,257601998
29,16,19,A,274941378
29,16,20,A,275157195
29,16,21,A,293927262
29,16,22,A,297381503
29,16,23,A,318133344
29,16,24,A,345459405
29,16,25,A,329732926
29,16,26,A,357982598
29,16,27,A,376278513
29,16,28,A,360364638
29,16,29,A,375340144
29,17,1,A,129207812
29,17,2,A,131489318
29,17,3,A,134924793
29,17,4,A,137871503
29,17,5,A,143506729
29,17,6,A,149092789
29,17,7,A,154780242
29,17,8,A,160786742
29,17,9,A,171203268
29,17,10,A,177275616
29,17,11,A,185069634
29,17,12,A,199290714
29,17,13,A,207432385
29,17,14,A,213675535
29,17,15,A,221498533
29,17,16,A,234197059
29,17,17,A,246373582
29,17,18,A,264290884
29,17,19,A,281732921
29,17,20,A,281521386
29,17,21,A,297799863
29,17,22,A,303576140
29,17,23,A,323025294
29,17,24,A,347233474
29,17,25,A,341255667
29,17,26,A,361063908
29,17,27,A,381317906
29,17,28,A,373066940
29,17,29,A,386974643
29,18,1,A,135515878
29,18,2,A,137774002
29,18,3,A,141029679
29,18,4,A,143985296
29,18,5,A,149361868
29,18,6,A,154615601
29,18,7,A,160053098
29,18,8,A,165815798
29,18,9,A,175116670
29,18,10,A,181651258
29,18,11,A,188377082
29,18,12,A,202100917
29,18,13,A,209376766
29,18,14,A,215095542
29,18,15,A,223514773
29,18,16,A,234970448
29,18,17,A,246187247
29,18,18,A,263625198
29,18,19,A,277465693
29,18,20,A,279677171
29,18,21,A,294124398
29,18,22,A,301971929
29,18,23,A,320165747
29,18,24,A,341958069
29,18,25,A,340128084
29,18,26,A,351999327
29,18,27,A,370907753
29,18,28,A,382879816
29,18,29,A,398585784
29,19,1,A,137440218
29,19,2,A,139714222
29,19,3,A,143047222
29,19,4,A,145999563
29,19,5,A,151441615
29,19,6,A,156880329
29,19,7,A,162457556
29,19,8,A,168275305
29,19,9,A,178180787
29,19,10,A,184581646
29,19,11,A,191772972
29,19,12,A,205775010
29,19,13,A,213663833
29,19,14,A,219391262
29,19,15,A,227850632
29,19,16,A,239417205
29,19,17,A,251168822
29,19,18,A,269125052
29,19,19,A,282864614
29,19,20,A,285193914
29,19,21,A,300095219
29,19,22,A,307300304
29,19,23,A,326485290
29,19,24,A,349925141
29,19,25,A,347627269
29,19,26,A,362089095
29,19,27,A,378665457
29,19,28,A,383572175
29,19,29,A,397235902
29,20,1,A,170951828
29,20,2,A,173222357
29,20,3,A,176656727
29,20,4,A,179594342
29,20,5,A,185231739
29,20,6,A,190769194
29,20,7,A,196461338
29,20,8,A,202459048
29,20,9,A,212825596
29,20,10,A,218887213
29,20,11,A,226639132
29,20,12,A,240870185
29,20,13,A,248884538
29,20,14,A,255037288
29,20,15,A,262874509
29,20,16,A,275527909
29,20,17,A,287500568
29,20,18,A,305385795
29,20,19,A,322477573
29,20,20,A,322334918
29,20,21,A,338586392
29,20,22,A,344388011
29,20,23,A,363660478
29,20,24,A,387678811
29,20,25,A,381779557
29,20,26,A,401456814
29,20,27,A,421458470
29,20,28,A,411584512
29,20,29,A,424251821
29,21,1,A,160301018
29,21,2,A,162553295
29,21,3,A,165727459
29,21,4,A,168666028
29,21,5,A,173913080
29,21,6,A,178991324
29,21,7,A,184277065
29,21,8,A,189822608
29,21,9,A,199015318
29,21,10,A,205308730
29,21,11,A,211848896
29,21,12,A,224880792
29,21,13,A,231953785
29,21,14,A,237347086
29,21,15,A,246063318
29,21,16,A,257141130
29,21,17,A,267733481
29,21,18,A,284317008
29,21,19,A,298237314
29,21,20,A,300723166
29,21,21,A,314027306
29,21,22,A,321636109
29,21,23,A,339856327
29,21,24,A,361097218
29,21,25,A,359394694
29,21,26,A,369046216
29,21,27,A,389223346
29,21,28,A,404375349
29,21,29,A,423871622
29,22,1,A,177187602
29,22,2,A,179460411
29,22,3,A,182896050
29,22,4,A,185835243
29,22,5,A,191475376
29,22,6,A,197008620
29,22,7,A,202737793
29,22,8,A,208705615
29,22,9,A,219080676
29,22,10,A,225173136
29,22,11,A,232935533
29,22,12,A,247162363
29,22,13,A,255157885
29,22,14,A,261323918
29,22,15,A,269291156
29,22,16,A,281884620
29,22,17,A,293792500
29,22,18,A,311576380
29,22,19,A,328997246
29,22,20,A,328820251
29,22,21,A,344905457
29,22,22,A,350778594
29,22,23,A,370137468
29,22,24,A,394300919
29,22,25,A,388192936
29,22,26,A,408107762
29,22,27,A,428095161
29,22,28,A,416619471
29,22,29,A,428900184
29,23,1,A,194075810
29,23,2,A,196333834
29,23,3,A,199571128
29,23,4,A,202513356
29,23,5,A,207882702
29,23,6,A,213086145
29,23,7,A,218517907
29,23,8,A,224243745
29,23,9,A,233517949
29,23,10,A,240008850
29,23,11,A,246655646
29,23,12,A,260438978
29,23,13,A,267520724
29,23,14,A,273309533
29,23,15,A,281660199
29,23,16,A,293139159
29,23,17,A,304232224
29,23,18,A,321614694
29,23,19,A,335247497
29,23,20,A,337395312
29,23,21,A,351928774
29,23,22,A,359736062
29,23,23,A,377608770
29,23,24,A,399075549
29,23,25,A,397386239
29,23,26,A,408845152
29,23,27,A,427779964
29,23,28,A,439764129
29,23,29,A,454167499
29,24,1,A,205297646
29,24,2,A,207558823
29,24,3,A,210700097
29,24,4,A,213634669
29,24,5,A,218868866
29,24,6,A,223883236
29,24,7,A,229180566
29,24,8,A,234721374
29,24,9,A,243788263
29,24,10,A,250120463
29,24,11,A,256585851
29,24,12,A,269529175
29,24,13,A,276511165
29,24,14,A,281947432
29,24,15,A,290569333
29,24,16,A,301619680
29,24,17,A,312064832
29,24,18,A,328436881
29,24,19,A,342234336
29,24,20,A,344560285
29,24,21,A,357963199
29,24,22,A,365548104
29,24,23,A,383417496
29,24,24,A,404511005
29,24,25,A,402742532
29,24,26,A,412434461
29,24,27,A,432389736
29,24,28,A,447703097
29,24,29,A,467133611
29,25,1,A,214541271
29,25,2,A,216796574
29,25,3,A,220038445
29,25,4,A,222977681
29,25,5,A,228342447
29,25,6,A,233537526
29,25,7,A,238949818
29,25,8,A,244711589
29,25,9,A,253989238
29,25,10,A,260441651
29,25,11,A,267067634
29,25,12,A,280807029
29,25,13,A,287867800
29,25,14,A,293647538
29,25,15,A,301946284
29,25,16,A,313457160
29,25,17,A,324532400
29,25,18,A,341978156
29,25,19,A,355436748
29,25,20,A,357705976
29,25,21,A,372062665
29,25,22,A,379897901
29,25,23,A,397687177
29,25,24,A,419072253
29,25,25,A,417478141
29,25,26,A,428888106
